"","DateTime","Site","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge"
"6945",2018-09-22 14:00:00,"MOOS",136.24460439977,102.7,40.86,20.7476566695451,0.423655555555556,1786.69966398156
"6946",2018-09-22 14:30:00,"MOOS",134.597975762523,102.6,34.15,20.9582346994928,NA,1780.08050463523
"6947",2018-09-22 15:00:00,"MOOS",139.247157938478,102,33.57,21.3805737820282,NA,1770.1517656158
"6948",2018-09-22 15:30:00,"MOOS",131.385055347738,101.8,28.7,20.7795982808293,0.4146,1783.39008430846
"6949",2018-09-22 16:00:00,"MOOS",135.533692348584,101.9,33.23,20.8363833675567,0.410166666666667,1776.77092496213
"6950",2018-09-22 16:30:00,"MOOS",137.372087566256,102,49,20.8848872958031,0.415922222222222,1790.00924365479
"6951",2018-09-22 17:00:00,"MOOS",138.420013007514,101.9,25.95,20.9487705183715,0.410944444444444,1786.69966398156
"6952",2018-09-22 17:30:00,"MOOS",137.976234631858,101.9,35.68,20.9416723825306,0.428122222222222,1790.00924365479
"6953",2018-09-22 18:00:00,"MOOS",137.245370148341,101.7,44.18,20.9262930882086,0.422044444444444,1796.62840300112
"6954",2018-09-22 18:30:00,"MOOS",138.646376579274,101.7,32.82,21.082452076709,0.4464,1783.39008430846
"6955",2018-09-22 19:00:00,"MOOS",138.028295786386,101.7,38.06,20.9061817033259,0.419166666666667,1786.69966398156
"6956",2018-09-22 19:30:00,"MOOS",139.33021049613,101.7,51.08,21.0150197862202,0.414822222222222,1796.62840300112
"6957",2018-09-22 20:00:00,"MOOS",137.515304175979,101.8,33.89,21.0576086012658,0.415688888888889,1803.24756234733
"6958",2018-09-22 20:30:00,"MOOS",135.733321918955,101.9,29.41,21.2764677896945,0.436688888888889,1790.00924365479
"6959",2018-09-22 21:00:00,"MOOS",138.559872499396,102,47.68,21.1025634615917,0.416888888888889,1796.62840300112
"6960",2018-09-22 21:30:00,"MOOS",136.617195994096,101.3,52.94,21.051693488065,0.417744444444444,1796.62840300112
"6961",2018-09-22 22:00:00,"MOOS",133.322272547587,100.4,65.12,21.0386802390233,0.425533333333333,1793.31882332789
"6962",2018-09-22 22:30:00,"MOOS",138.505584021482,100.4,57.12,21.1285899596752,0.425633333333333,1816.48588104011
"6963",2018-09-22 23:00:00,"MOOS",141.105828814765,100.5,54.92,21.1368711181562,0.436533333333333,1806.55714202055
"6964",2018-09-22 23:30:00,"MOOS",139.759761062521,100.7,55.12,21.0410462843036,0.4811,1803.24756234733
"6965",2018-09-23 00:00:00,"MOOS",139.809282311605,100.9,34.64,21.0209348994209,0.448811111111111,1806.55714202055
"6966",2018-09-23 00:30:00,"MOOS",138.14889921402,101,37.83,21.104929506872,0.427088888888889,1816.48588104011
"6967",2018-09-23 01:00:00,"MOOS",138.210860062057,101.2,37.2,21.0883671899099,0.423211111111111,1816.48588104011
"6968",2018-09-23 01:30:00,"MOOS",138.90562604968,101.3,46.73,21.2752847670544,0.4369,1826.41462005954
"6969",2018-09-23 02:00:00,"MOOS",140.737242073239,101.5,52.92,21.0883671899099,0.432433333333333,1819.7954607131
"6970",2018-09-23 02:30:00,"MOOS",141.278964913873,101.6,48.12,21.1557994803987,0.439677777777778,1826.41462005954
