"valuedatetime";"datavalue"
2018-09-24 20:00:00;NA
2018-09-24 20:30:00;NA
2018-09-24 21:00:00;NA
2018-09-24 21:30:00;NA
2018-09-24 22:00:00;NA
2018-09-24 22:30:00;NA
2018-09-24 23:00:00;NA
2018-09-24 23:30:00;NA
2018-09-25 00:00:00;NA
2018-09-25 00:30:00;NA
2018-09-25 01:00:00;NA
2018-09-25 01:30:00;NA
2018-09-25 02:00:00;NA
2018-09-25 02:30:00;NA
2018-09-25 03:00:00;NA
2018-09-25 03:30:00;NA
2018-09-25 04:00:00;NA
2018-09-25 04:30:00;NA
2018-09-25 05:00:00;NA
2018-09-25 05:30:00;NA
2018-09-25 06:00:00;NA
2018-09-25 06:30:00;NA
2018-09-25 07:00:00;NA
2018-09-25 07:30:00;NA
2018-09-25 08:00:00;NA
2018-09-25 08:30:00;NA
2018-09-25 09:00:00;NA
2018-09-25 09:30:00;NA
2018-09-25 10:00:00;NA
2018-09-25 10:30:00;NA
2018-09-25 11:00:00;NA
2018-09-25 11:30:00;NA
2018-09-25 12:00:00;NA
2018-09-25 12:30:00;NA
2018-09-25 13:00:00;NA
2018-09-25 13:30:00;NA
2018-09-25 14:00:00;NA
2018-09-25 14:30:00;NA
2018-09-25 15:00:00;NA
2018-09-25 15:30:00;NA
2018-09-25 16:00:00;NA
2018-09-25 16:30:00;NA
2018-09-25 17:00:00;NA
2018-09-25 17:30:00;NA
2018-09-25 18:00:00;NA
2018-09-25 18:30:00;NA
2018-09-25 19:00:00;NA
2018-09-25 19:30:00;NA
2018-09-25 20:00:00;NA
2018-09-25 20:30:00;NA
2018-09-25 21:00:00;NA
2018-09-25 21:30:00;NA
2018-09-25 22:00:00;NA
2018-09-25 22:30:00;NA
2018-09-25 23:00:00;NA
2018-09-25 23:30:00;NA
2018-09-26 00:00:00;NA
2018-09-26 00:30:00;NA
2018-09-26 01:00:00;NA
2018-09-26 01:30:00;NA
2018-09-26 02:00:00;NA
2018-09-26 02:30:00;NA
2018-09-26 03:00:00;NA
2018-09-26 03:30:00;NA
2018-09-26 04:00:00;NA
2018-09-26 04:30:00;NA
2018-09-26 05:00:00;NA
2018-09-26 05:30:00;NA
2018-09-26 06:00:00;NA
2018-09-26 06:30:00;NA
2018-09-26 07:00:00;NA
2018-09-26 07:30:00;NA
2018-09-26 08:00:00;NA
2018-09-26 08:30:00;NA
2018-09-26 09:00:00;NA
2018-09-26 09:30:00;NA
2018-09-26 10:00:00;NA
2018-09-26 10:30:00;NA
2018-09-26 11:00:00;NA
2018-09-26 11:30:00;NA
2018-09-26 12:00:00;NA
2018-09-26 12:30:00;NA
2018-09-26 13:00:00;NA
2018-09-26 13:30:00;NA
2018-09-26 14:00:00;NA
2018-09-26 14:30:00;NA
2018-09-26 15:00:00;NA
2018-09-26 15:30:00;NA
2018-09-26 16:00:00;NA
2018-09-26 16:30:00;NA
2018-09-26 17:00:00;NA
2018-09-26 17:30:00;NA
2018-09-26 18:00:00;NA
2018-09-26 18:30:00;NA
2018-09-26 19:00:00;NA
2018-09-26 19:30:00;NA
2018-09-26 20:00:00;NA
2018-09-26 20:30:00;NA
2018-09-26 21:00:00;NA
2018-09-26 21:30:00;NA
2018-09-26 22:00:00;NA
2018-09-26 22:30:00;NA
2018-09-26 23:00:00;NA
2018-09-26 23:30:00;NA
2018-09-27 00:00:00;NA
2018-09-27 00:30:00;NA
2018-09-27 01:00:00;NA
2018-09-27 01:30:00;NA
2018-09-27 02:00:00;NA
2018-09-27 02:30:00;NA
2018-09-27 03:00:00;NA
2018-09-27 03:30:00;NA
2018-09-27 04:00:00;NA
2018-09-27 04:30:00;NA
2018-09-27 05:00:00;NA
2018-09-27 05:30:00;NA
2018-09-27 06:00:00;NA
2018-09-27 06:30:00;NA
2018-09-27 07:00:00;NA
2018-09-27 07:30:00;NA
2018-09-27 08:00:00;NA
2018-09-27 08:30:00;NA
2018-09-27 09:00:00;NA
2018-09-27 09:30:00;NA
2018-09-27 10:00:00;NA
2018-09-27 10:30:00;NA
2018-09-27 11:00:00;NA
2018-09-27 11:30:00;NA
2018-09-27 12:00:00;NA
2018-09-27 12:30:00;NA
2018-09-27 13:00:00;NA
2018-09-27 13:30:00;NA
2018-09-27 14:00:00;NA
2018-09-27 14:30:00;NA
2018-09-27 15:00:00;NA
2018-09-27 15:30:00;NA
2018-09-27 16:00:00;NA
2018-09-27 16:30:00;NA
2018-09-27 17:00:00;NA
2018-09-27 17:30:00;NA
2018-09-27 18:00:00;NA
2018-09-27 18:30:00;NA
2018-09-27 19:00:00;NA
2018-09-27 19:30:00;NA
