"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge","DateTime","fDOM.RFU","SpCond.uScm"
"1694","POKE",993.870146957284,2020-06-21 15:15:00,134.048330684209,78.0636363636364,29.9009090909091,26.8433363620612,0.43663125,993.870146957284,2020-06-21 15:15:00,134.048330684209,78.0636363636364
"1695","POKE",987.040982350183,2020-06-21 15:30:00,132.848011173459,78.0545454545454,33.1654545454545,26.6898785006979,0.43811875,987.040982350183,2020-06-21 15:30:00,132.848011173459,78.0545454545454
"1696","POKE",1005.25208796904,2020-06-21 15:45:00,129.764288977055,78.0545454545454,30.4181818181818,26.7764026140197,0.45263125,1005.25208796904,2020-06-21 15:45:00,129.764288977055,78.0545454545454
"1697","POKE",1012.08125257603,2020-06-21 16:00:00,129.616558550056,78,35.3036363636364,26.7282429660387,0.45371875,1012.08125257603,2020-06-21 16:00:00,129.616558550056,78
"1698","POKE",1014.35764077841,2020-06-21 16:15:00,129.824966826156,78.0545454545454,32.5772727272727,26.7478333313191,0.4513,1014.35764077841,2020-06-21 16:15:00,129.824966826156,78.0545454545454
"1699","POKE",1025.73958179017,2020-06-21 16:30:00,129.148072404078,77.9818181818182,40.9345454545455,26.7666074313795,0.4543625,1025.73958179017,2020-06-21 16:30:00,129.148072404078,77.9818181818182
"1700","POKE",1028.0159699925,2020-06-21 16:45:00,127.313561730489,77.9545454545455,39.4527272727273,26.7331405573588,0.4629125,1028.0159699925,2020-06-21 16:45:00,127.313561730489,77.9545454545455
"1701","POKE",1034.8451345996,2020-06-21 17:00:00,128.013382799745,77.8818181818182,35.3318181818182,26.9225140884028,0.45839375,1034.8451345996,2020-06-21 17:00:00,128.013382799745,77.8818181818182
"1702","POKE",1039.39791100426,2020-06-21 17:15:00,126.81732153424,77.8727272727273,36.6081818181818,26.8531315447014,0.464825,1039.39791100426,2020-06-21 17:15:00,126.81732153424,77.8727272727273
"1703","POKE",1048.50346381374,2020-06-21 17:30:00,126.932382804649,77.8,35.9218181818182,26.8131345489205,0.4613125,1048.50346381374,2020-06-21 17:30:00,126.932382804649,77.8
"1704","POKE",1066.71456943249,2020-06-21 17:45:00,126.965079949322,77.7636363636364,35.6181818181818,26.835173709861,0.4600875,1066.71456943249,2020-06-21 17:45:00,126.965079949322,77.7636363636364
"1705","POKE",1066.71456943249,2020-06-21 18:00:00,128.035894242179,77.6818181818182,37.0363636363636,26.837622505521,0.4587,1066.71456943249,2020-06-21 18:00:00,128.035894242179,77.6818181818182
"1706","POKE",1082.64928684896,2020-06-21 18:15:00,127.64843783789,77.6636363636364,38.1036363636364,26.9478183102234,0.45908125,1082.64928684896,2020-06-21 18:15:00,127.64843783789,77.6636363636364
"1707","POKE",1084.92567505135,2020-06-21 18:30:00,127.501713187902,77.5727272727273,35.7190909090909,27.0163845887048,0.46148125,1084.92567505135,2020-06-21 18:30:00,127.501713187902,77.5727272727273
"1708","POKE",1091.75483965839,2020-06-21 18:45:00,127.097616483635,77.4818181818182,40.6454545454545,26.9567972276436,0.468775,1091.75483965839,2020-06-21 18:45:00,127.097616483635,77.4818181818182
"1709","POKE",1098.58400426543,2020-06-21 19:00:00,127.235435052331,77.3727272727273,42.7472727272727,26.9053725187825,0.4736125,1098.58400426543,2020-06-21 19:00:00,127.235435052331,77.3727272727273
"1710","POKE",1100.86039246782,2020-06-21 19:15:00,128.743044733255,77.2727272727273,41.6436363636364,26.9812851842441,0.470875,1100.86039246782,2020-06-21 19:15:00,128.743044733255,77.2727272727273
"1711","POKE",1107.68955707486,2020-06-21 19:30:00,126.998493262385,77.1909090909091,43.5581818181818,27.0776044802062,0.4866625,1107.68955707486,2020-06-21 19:30:00,126.998493262385,77.1909090909091
"1712","POKE",1109.96594527719,2020-06-21 19:45:00,127.831929498967,77.1454545454545,41.8927272727273,27.1575984717679,0.4841625,1109.96594527719,2020-06-21 19:45:00,127.831929498967,77.1454545454545
"1713","POKE",1121.34788628895,2020-06-21 20:00:00,128.518276760733,77.0636363636364,40.8172727272727,27.3249328418714,0.48620625,1121.34788628895,2020-06-21 20:00:00,128.518276760733,77.0636363636364
"1714","POKE",1121.34788628895,2020-06-21 20:15:00,129.165677757165,76.9636363636364,46.5636363636364,27.3233003114314,0.48985625,1121.34788628895,2020-06-21 20:15:00,129.165677757165,76.9636363636364
"1715","POKE",1125.90066269366,2020-06-21 20:30:00,130.212693565552,76.8,42.43,27.3330954940716,0.4885875,1125.90066269366,2020-06-21 20:30:00,130.212693565552,76.8
"1716","POKE",1139.5589919078,2020-06-21 20:45:00,130.355335266811,76.7,39.5027272727273,27.4547190118542,0.49354375,1139.5589919078,2020-06-21 20:45:00,130.355335266811,76.7
"1717","POKE",1135.00621550309,2020-06-21 21:00:00,130.263884647325,76.6,46.5763636363636,27.5698124078766,0.49645,1135.00621550309,2020-06-21 21:00:00,130.263884647325,76.6
"1718","POKE",1135.00621550309,2020-06-21 21:15:00,129.520979440599,76.5,40.6781818181818,27.585321447057,0.5031125,1135.00621550309,2020-06-21 21:15:00,129.520979440599,76.5
"1719","POKE",1137.28260370542,2020-06-21 21:30:00,132.363710887191,76.4545454545455,41.2972727272727,27.5559358991363,0.4951875,1137.28260370542,2020-06-21 21:30:00,132.363710887191,76.4545454545455
"1720","POKE",1139.5589919078,2020-06-21 21:45:00,133.798092964592,76.3636363636364,38.5290909090909,27.7346979823202,0.49180625,1139.5589919078,2020-06-21 21:45:00,133.798092964592,76.3636363636364
"1721","POKE",1150.94093291956,2020-06-21 22:00:00,132.37557039359,76.3636363636364,39.5327272727273,27.6538877255384,0.49529375,1150.94093291956,2020-06-21 22:00:00,132.37557039359,76.3636363636364
"1722","POKE",1146.38815651485,2020-06-21 22:15:00,131.980147564637,76.2636363636364,44.4981818181818,27.7208214735799,0.4964375,1146.38815651485,2020-06-21 22:15:00,131.980147564637,76.2636363636364
"1723","POKE",1139.5589919078,2020-06-21 22:30:00,133.932876066598,76.2,39.8127272727273,27.7314329214401,0.49028125,1139.5589919078,2020-06-21 22:30:00,133.932876066598,76.2
"1724","POKE",1153.21732112189,2020-06-21 22:45:00,134.791945046515,76.0727272727273,39.4354545454545,27.6302160341579,0.49301875,1153.21732112189,2020-06-21 22:45:00,134.791945046515,76.0727272727273
"1725","POKE",1153.21732112189,2020-06-21 23:00:00,135.921157412479,75.9818181818182,36.9963636363636,27.6122581993175,0.4903125,1153.21732112189,2020-06-21 23:00:00,135.921157412479,75.9818181818182
