"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge","DateTime"
"3444","FRCH",1254.00464073569,2020-07-09 20:45:00,104.997312536671,60.4181818181818,54.9190909090909,28.0877507672413,0.588578571428571,1254.00464073569,2020-07-09 20:45:00
"3445","FRCH",1280.16024709493,2020-07-09 21:00:00,104.197551309317,60.4,54.8772727272727,27.9509309991244,0.584628571428571,1280.16024709493,2020-07-09 21:00:00
"3446","FRCH",1274.89907665551,2020-07-09 21:15:00,104.137876423669,60.4909090909091,54.3890909090909,28.0077638258807,0.58245,1274.89907665551,2020-07-09 21:15:00
"3447","FRCH",1280.16024709493,2020-07-09 21:30:00,105.16081569571,60.6181818181818,48.1009090909091,28.0231999022836,0.591171428571429,1280.16024709493,2020-07-09 21:30:00
"3448","FRCH",1290.72766173631,2020-07-09 21:45:00,104.247767332656,60.7090909090909,60.1181818181818,28.1284458777581,0.594971428571429,1290.72766173631,2020-07-09 21:45:00
"3449","FRCH",1272.27412564307,2020-07-09 22:00:00,104.626203490244,60.7818181818182,56.1018181818182,28.2449180906167,0.590992857142857,1272.27412564307,2020-07-09 22:00:00
"3450","FRCH",1272.27412564307,2020-07-09 22:15:00,102.552168689829,60.8,54.4854545454545,28.2315869337232,0.5879,1272.27412564307,2020-07-09 22:15:00
"3451","FRCH",1264.42180951685,2020-07-09 22:30:00,104.528074199205,60.8272727272727,58.13,28.2210623361758,0.585971428571429,1264.42180951685,2020-07-09 22:30:00
"3452","FRCH",1261.81188311428,2020-07-09 22:45:00,103.311996492399,60.8818181818182,54.1227272727273,28.2287803743772,0.587714285714286,1261.81188311428,2020-07-09 22:45:00
"3453","FRCH",1288.08017385006,2020-07-09 23:00:00,102.636943403784,60.9090909090909,52.2445454545455,28.1445835939976,0.581735714285714,1288.08017385006,2020-07-09 23:00:00
"3454","FRCH",1290.72766173631,2020-07-09 23:15:00,102.667735546918,60.9818181818182,50.0645454545455,28.1852787045144,0.578992857142857,1290.72766173631,2020-07-09 23:15:00
"3455","FRCH",1264.42180951685,2020-07-09 23:30:00,NA,60.9818181818182,55.9781818181818,28.1880852638604,0.582507142857143,1264.42180951685,2020-07-09 23:30:00
"3456","FRCH",1290.72766173631,2020-07-09 23:45:00,99.9881090204429,61.0363636363636,52.9918181818182,28.1368655557961,0.587064285714286,1290.72766173631,2020-07-09 23:45:00
"3457","FRCH",1306.69146809727,2020-07-10 00:00:00,101.535600732401,61.1090909090909,57.9390909090909,28.1572131110546,0.587607142857143,1306.69146809727,2020-07-10 00:00:00
"3458","FRCH",1312.04278605431,2020-07-10 00:15:00,102.873255933233,61.1818181818182,52.1,28.2512328491451,0.58275,1312.04278605431,2020-07-10 00:15:00
"3459","FRCH",1309.36524898559,2020-07-10 00:30:00,102.987728556239,61.1818181818182,54.0590909090909,28.2800000824416,0.584557142857143,1309.36524898559,2020-07-10 00:30:00
"3460","FRCH",1285.43644212186,2020-07-10 00:45:00,102.089556708547,61.2181818181818,55.3136363636364,28.2610558068561,0.588207142857143,1285.43644212186,2020-07-10 00:45:00
"3461","FRCH",1314.72407925129,2020-07-10 01:00:00,102.07358140643,61.2727272727273,51.8645454545455,28.2596525271831,0.588514285714286,1314.72407925129,2020-07-10 01:00:00
"3462","FRCH",1306.69146809727,2020-07-10 01:15:00,102.300977976625,61.3181818181818,61.1845454545455,28.3684067018402,0.589,1306.69146809727,2020-07-10 01:15:00
"3463","FRCH",1306.69146809727,2020-07-10 01:30:00,101.767977578552,61.3636363636364,54.5318181818182,28.3136787945934,0.587157142857143,1306.69146809727,2020-07-10 01:30:00
"3464","FRCH",1347.19257706404,2020-07-10 01:45:00,100.724659505352,61.3909090909091,53.6836363636364,28.3347279896882,0.587721428571429,1347.19257706404,2020-07-10 01:45:00
"3465","FRCH",1366.38231787086,2020-07-10 02:00:00,98.6539439064527,61.4090909090909,63.38,28.3796329392241,0.588585714285714,1366.38231787086,2020-07-10 02:00:00
"3466","FRCH",1410.93571352214,2020-07-10 02:15:00,101.578227627806,61.5,53.9481818181818,28.28631484097,0.591464285714286,1410.93571352214,2020-07-10 02:15:00
"3467","FRCH",1394.11550576985,2020-07-10 02:30:00,101.90468052162,61.5545454545455,48.5609090909091,28.3235017523044,0.593542857142857,1394.11550576985,2020-07-10 02:30:00
"3468","FRCH",1405.31395301968,2020-07-10 02:45:00,100.764034784006,61.5636363636364,65.0290909090909,28.2610558068561,0.598664285714286,1405.31395301968,2020-07-10 02:45:00
"3469","FRCH",1377.43051926047,2020-07-10 03:00:00,100.753552618976,61.5454545454545,59.9818181818182,28.2421115312706,0.607685714285714,1377.43051926047,2020-07-10 03:00:00
"3470","FRCH",1416.57249861956,2020-07-10 03:15:00,100.825836580401,61.5090909090909,54.9418181818182,28.3691083416766,0.61195,1416.57249861956,2020-07-10 03:15:00
"3471","FRCH",1333.59830373526,2020-07-10 03:30:00,NA,61.4636363636364,57.93,28.2870164808065,0.617728571428571,1333.59830373526,2020-07-10 03:30:00
"3472","FRCH",1416.57249861956,2020-07-10 03:45:00,NA,61.3727272727273,60.2563636363636,28.2575476076736,0.619057142857143,1416.57249861956,2020-07-10 03:45:00
"3473","FRCH",1422.22430831194,2020-07-10 04:00:00,101.124608453382,61.3,58.4027272727273,28.2238688955218,0.62245,1422.22430831194,2020-07-10 04:00:00
"3474","FRCH",1425.05584735423,2020-07-10 04:15:00,NA,61.2909090909091,66.2981818181818,28.2329902133962,0.621742857142857,1425.05584735423,2020-07-10 04:15:00
"3475","FRCH",1433.57300143689,2020-07-10 04:30:00,100.59815203395,61.2363636363636,59.5581818181818,28.3178886336124,0.625271428571429,1433.57300143689,2020-07-10 04:30:00
"3476","FRCH",1425.05584735423,2020-07-10 04:45:00,101.344409852827,61.1818181818182,64.2027272727273,28.3235017523044,0.634935714285714,1425.05584735423,2020-07-10 04:45:00
"3477","FRCH",1419.396525383,2020-07-10 05:00:00,101.464149553639,61.0909090909091,61.5436363636364,28.3719149010226,0.636285714285714,1419.396525383,2020-07-10 05:00:00
"3478","FRCH",1479.56875735521,2020-07-10 05:15:00,99.6991236253471,61.0363636363636,57.6472727272727,28.3922624562811,0.638992857142857,1479.56875735521,2020-07-10 05:15:00
"3479","FRCH",1280.16024709493,2020-07-10 05:30:00,99.8266141413732,60.9727272727273,74.5127272727273,28.3866493375891,0.639342857142857,1280.16024709493,2020-07-10 05:30:00
"3480","FRCH",1442.12396080047,2020-07-10 05:45:00,100.937020448252,60.9181818181818,53.4527272727273,28.4224329692505,0.64155,1442.12396080047,2020-07-10 05:45:00
"3481","FRCH",1439.26988486946,2020-07-10 06:00:00,101.522758734318,60.9,60.7790909090909,28.2610558068561,0.644242857142857,1439.26988486946,2020-07-10 06:00:00
"3482","FRCH",1394.11550576985,2020-07-10 06:15:00,99.914029125649,60.9,60.6436363636364,28.3139126745389,0.646775,1394.11550576985,2020-07-10 06:15:00
"3483","FRCH",1360.88075405359,2020-07-10 06:30:00,100.682245020854,60.9363636363636,65.2081818181818,28.2729836840765,0.643085714285714,1360.88075405359,2020-07-10 06:30:00
"3484","FRCH",1444.98179288208,2020-07-10 06:45:00,99.7139542885951,60.9636363636364,57.3927272727273,28.2266754548677,0.641292857142857,1444.98179288208,2020-07-10 06:45:00
"3485","FRCH",1410.93571352214,2020-07-10 07:00:00,101.30430920935,60.9727272727273,59.01,28.1565114712181,0.635085714285714,1410.93571352214,2020-07-10 07:00:00
"3486","FRCH",1439.26988486946,2020-07-10 07:15:00,100.413766009096,61,54.3454545454545,28.0765245298574,0.634714285714286,1439.26988486946,2020-07-10 07:15:00
"3487","FRCH",1399.70721710473,2020-07-10 07:30:00,102.88842154327,61.0272727272727,60.18,27.9789965925843,0.625885714285714,1399.70721710473,2020-07-10 07:30:00
"3488","FRCH",1396.90948336571,2020-07-10 07:45:00,102.540938460632,61.0909090909091,60.4154545454545,27.9825047917667,0.623771428571429,1396.90948336571,2020-07-10 07:45:00
"3489","FRCH",1328.18688743562,2020-07-10 08:00:00,102.934638419213,61.1272727272727,57.7245454545455,27.9172522869725,0.622228571428571,1328.18688743562,2020-07-10 08:00:00
"3490","FRCH",1394.11550576985,2020-07-10 08:15:00,102.508121227715,61.2,52.3390909090909,27.8211276293724,0.61915,1394.11550576985,2020-07-10 08:15:00
"3491","FRCH",1391.32528430969,2020-07-10 08:30:00,103.157839016595,61.2727272727273,54.1063636363636,27.8470883033229,0.619121428571429,1391.32528430969,2020-07-10 08:30:00
"3492","FRCH",1399.70721710473,2020-07-10 08:45:00,101.019251685216,61.3181818181818,52.6518181818182,27.7656980822891,0.612021428571429,1399.70721710473,2020-07-10 08:45:00
"3493","FRCH",1399.70721710473,2020-07-10 09:00:00,102.302490467784,61.3818181818182,50.5554545454545,27.7165832937343,0.610007142857143,1399.70721710473,2020-07-10 09:00:00
"3494","FRCH",1360.88075405359,2020-07-10 09:15:00,NA,61.4272727272727,54.4627272727273,27.7390357685023,0.610171428571429,1360.88075405359,2020-07-10 09:15:00
"3495","FRCH",1377.43051926047,2020-07-10 09:30:00,103.095239504528,61.5,49.8872727272727,27.7621898831067,0.608392857142857,1377.43051926047,2020-07-10 09:30:00
"3496","FRCH",1366.38231787086,2020-07-10 09:45:00,103.887430506236,61.5727272727273,48.9518181818182,27.7404390481752,0.601921428571429,1366.38231787086,2020-07-10 09:45:00
"3497","FRCH",1388.53881900758,2020-07-10 10:00:00,104.287534631434,61.6363636363636,51.3445454545455,27.7369308489928,0.5985,1388.53881900758,2020-07-10 10:00:00
"3498","FRCH",1396.90948336571,2020-07-10 10:15:00,103.420437954963,61.7,55.3918181818182,27.7214947725898,0.596014285714286,1396.90948336571,2020-07-10 10:15:00
"3499","FRCH",1377.43051926047,2020-07-10 10:30:00,102.578075980003,61.7818181818182,53.5218181818182,27.7699079213081,0.594285714285714,1377.43051926047,2020-07-10 10:30:00
"3500","FRCH",1341.74359928817,2020-07-10 10:45:00,104.922144266928,61.8090909090909,55.27,27.8204259895359,0.592507142857143,1341.74359928817,2020-07-10 10:45:00
"3501","FRCH",1385.75610985607,2020-07-10 11:00:00,104.921516341961,61.8909090909091,45.3636363636364,27.8295473074104,0.593078571428571,1385.75610985607,2020-07-10 11:00:00
"3502","FRCH",1369.13873399794,2020-07-10 11:15:00,103.839676846896,61.9454545454545,54.0345454545455,27.9130424479535,0.592664285714286,1369.13873399794,2020-07-10 11:15:00
"3503","FRCH",1360.88075405359,2020-07-10 11:30:00,102.217702847393,62,48.5363636363636,27.8190227098629,0.587721428571429,1360.88075405359,2020-07-10 11:30:00
"3504","FRCH",1366.38231787086,2020-07-10 11:45:00,105.353951593366,62.0727272727273,49.3654545454545,27.7818357985286,0.58395,1366.38231787086,2020-07-10 11:45:00
"3505","FRCH",1339.02474463731,2020-07-10 12:00:00,105.191430150497,62.1272727272727,53.19,27.8744522569462,0.580128571428571,1339.02474463731,2020-07-10 12:00:00
"3506","FRCH",1341.74359928817,2020-07-10 12:15:00,101.36086546463,62.1818181818182,43.4,27.8990096512236,0.57735,1341.74359928817,2020-07-10 12:15:00
"3507","FRCH",1347.19257706404,2020-07-10 12:30:00,105.591103874798,62.2363636363636,50.1290909090909,27.92777688452,0.576621428571429,1347.19257706404,2020-07-10 12:30:00
"3508","FRCH",1347.19257706404,2020-07-10 12:45:00,105.181304913442,62.3090909090909,50.5272727272727,27.9242686853375,0.577314285714286,1347.19257706404,2020-07-10 12:45:00
"3509","FRCH",1330.89071751386,2020-07-10 13:00:00,103.389960331869,62.3636363636364,44.1290909090909,27.8856784943302,0.571857142857143,1330.89071751386,2020-07-10 13:00:00
"3510","FRCH",1314.72407925129,2020-07-10 13:15:00,105.039172861499,62.4,47.5327272727273,27.9656654356909,0.567435714285714,1314.72407925129,2020-07-10 13:15:00
"3511","FRCH",1261.81188311428,2020-07-10 13:30:00,105.044513849054,62.4454545454545,48.7390909090909,27.9649637958544,0.567621428571429,1261.81188311428,2020-07-10 13:30:00
"3512","FRCH",1288.08017385006,2020-07-10 13:45:00,105.841750215423,62.5,44.3572727272727,27.9642621560178,0.566235714285714,1288.08017385006,2020-07-10 13:45:00
"3513","FRCH",1267.03549207002,2020-07-10 14:00:00,104.178426150634,62.5727272727273,57.4109090909091,27.9439146007594,0.562214285714286,1267.03549207002,2020-07-10 14:00:00
"3514","FRCH",1288.08017385006,2020-07-10 14:15:00,106.242117818118,62.6,46.6618181818182,27.9796982324208,0.560192857142857,1288.08017385006,2020-07-10 14:15:00
"3515","FRCH",1261.81188311428,2020-07-10 14:30:00,105.541857040287,62.6727272727273,55.5690909090909,27.9390031219039,0.558014285714286,1261.81188311428,2020-07-10 14:30:00
"3516","FRCH",1282.79646653682,2020-07-10 14:45:00,104.909373776094,62.7,43.8272727272727,27.9747867535653,0.55635,1282.79646653682,2020-07-10 14:45:00
"3517","FRCH",1280.16024709493,2020-07-10 15:00:00,103.484319661149,62.7727272727273,46.2709090909091,28.030917940485,0.557771428571429,1280.16024709493,2020-07-10 15:00:00
"3518","FRCH",1261.81188311428,2020-07-10 15:15:00,NA,62.8,46.3818181818182,28.0056589063711,0.553664285714286,1261.81188311428,2020-07-10 15:15:00
"3519","FRCH",1251.40973892063,2020-07-10 15:30:00,104.531266725586,62.8363636363636,42.6909090909091,27.9958359486602,0.550957142857143,1251.40973892063,2020-07-10 15:30:00
"3520","FRCH",1205.34380704165,2020-07-10 15:45:00,105.352164608312,62.8818181818182,44.1081818181818,28.042144177869,0.549507142857143,1205.34380704165,2020-07-10 15:45:00
"3521","FRCH",1256.60329871625,2020-07-10 16:00:00,NA,62.9181818181818,42.6054545454545,28.0323212201581,0.5472,1256.60329871625,2020-07-10 16:00:00
"3522","FRCH",1228.22464903444,2020-07-10 16:15:00,104.537190463835,62.9272727272727,39.4390909090909,28.0898556867508,0.54665,1228.22464903444,2020-07-10 16:15:00
"3523","FRCH",1218.017824471,2020-07-10 16:30:00,104.571994234918,62.9818181818182,42.9827272727273,28.1621245899101,0.545207142857143,1218.017824471,2020-07-10 16:30:00
"3524","FRCH",1230.78574556112,2020-07-10 16:45:00,102.031624275049,63,47.5263636363636,28.1165180005377,0.540728571428571,1230.78574556112,2020-07-10 16:45:00
